sep=,
DeviceTag:,Xsens
FirmwareVersion:,3.0.0
AppVersion:,2023.6.0
SyncStatus:,Un-synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Sensor fusion Mode - Complete(Quaternion)
StartTime: ,2024-04-03_10:37:15_065 CEST
© Movella Technologies B. V. 2005-2024

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z
894,166026915,0.924829,-0.047402,-0.011289,0.377249,0.040793,-0.046694,0.240860
895,166043582,0.924880,-0.047423,-0.011356,0.377120,0.083077,-0.011492,0.197277
896,166060249,0.924929,-0.047495,-0.011199,0.376995,0.037939,0.005917,0.216857
897,166076916,0.924960,-0.047705,-0.010990,0.376898,-0.038877,0.023356,0.273924
898,166093583,0.924976,-0.048064,-0.010954,0.376815,-0.021019,-0.109840,0.342572
899,166110250,0.924973,-0.048251,-0.010839,0.376802,0.030268,-0.162828,0.324663
900,166126917,0.924957,-0.048204,-0.010709,0.376850,-0.004525,-0.153648,0.305272
901,166143584,0.924963,-0.048136,-0.010692,0.376844,-0.000563,-0.104759,0.270514
902,166160251,0.924987,-0.048044,-0.010601,0.376801,0.001351,-0.009906,0.254662
903,166176918,0.924996,-0.048060,-0.010439,0.376780,-0.032254,-0.002953,0.210106
904,166193585,0.924993,-0.048155,-0.010247,0.376782,-0.068712,-0.036202,0.236574
905,166210252,0.924957,-0.048262,-0.010166,0.376857,-0.094043,-0.062060,0.251256
906,166226919,0.924931,-0.048352,-0.010206,0.376909,-0.041407,-0.116245,0.270186
907,166243586,0.924929,-0.048381,-0.010255,0.376909,-0.020759,-0.096935,0.281340
908,166260253,0.924954,-0.048462,-0.010366,0.376833,0.009490,-0.061515,0.300612
909,166276920,0.924998,-0.048514,-0.010323,0.376721,0.037013,-0.048102,0.281301
910,166293587,0.925035,-0.048588,-0.010192,0.376623,-0.004273,-0.047960,0.282981
911,166310254,0.925049,-0.048625,-0.010028,0.376590,-0.019384,-0.084509,0.272288
912,166326921,0.925030,-0.048613,-0.009857,0.376641,-0.075579,-0.090778,0.294093
913,166343588,0.924980,-0.048667,-0.009900,0.376757,-0.063485,-0.091985,0.272113
914,166360255,0.924926,-0.048653,-0.009967,0.376890,-0.003765,-0.122951,0.260485
915,166376922,0.924902,-0.048602,-0.009983,0.376953,0.009349,-0.113015,0.251446
916,166393589,0.924901,-0.048479,-0.009942,0.376973,-0.006772,-0.083322,0.269428
917,166410256,0.924929,-0.048411,-0.009873,0.376916,-0.046075,-0.045017,0.265620
918,166426923,0.924937,-0.048349,-0.009859,0.376905,-0.054470,-0.071501,0.298634
919,166443590,0.924931,-0.048290,-0.009885,0.376926,-0.092671,-0.052396,0.308764
920,166460257,0.924933,-0.048302,-0.010101,0.376913,-0.047114,-0.071902,0.297893
921,166476924,0.924947,-0.048324,-0.010251,0.376873,0.028710,-0.075668,0.233262
922,166493591,0.925002,-0.048297,-0.010304,0.376741,0.050103,-0.071045,0.241129
923,166510258,0.925082,-0.048215,-0.010223,0.376555,0.011123,-0.062182,0.260665
924,166526925,0.925152,-0.048121,-0.010131,0.376398,-0.055267,-0.067188,0.302782
925,166543592,0.925210,-0.048050,-0.010134,0.376265,-0.091892,-0.060570,0.295959
926,166560259,0.925247,-0.047985,-0.010224,0.376179,-0.086757,-0.043746,0.317501
927,166576926,0.925278,-0.047990,-0.010343,0.376099,-0.053153,-0.020902,0.294607
928,166593593,0.925279,-0.047989,-0.010501,0.376093,-0.008893,-0.024788,0.230478
929,166610260,0.925255,-0.048073,-0.010617,0.376138,0.025072,-0.075486,0.266942
930,166626927,0.925231,-0.047976,-0.010582,0.376211,0.015412,-0.055105,0.277222
931,166643594,0.925198,-0.047936,-0.010628,0.376295,-0.003795,-0.059621,0.257052
932,166660261,0.925180,-0.047923,-0.010543,0.376344,-0.010073,-0.029912,0.297436
933,166676928,0.925166,-0.047978,-0.010510,0.376372,-0.050397,-0.084259,0.323756
934,166693595,0.925171,-0.048048,-0.010624,0.376348,-0.002880,-0.090085,0.300303
935,166710262,0.925198,-0.047941,-0.010639,0.376294,0.017147,-0.071339,0.257120
936,166726929,0.925236,-0.047862,-0.010592,0.376211,-0.022265,-0.016504,0.255085
937,166743596,0.925281,-0.047788,-0.010495,0.376113,-0.062816,-0.022459,0.249775
938,166760263,0.925309,-0.047810,-0.010499,0.376043,-0.083798,-0.009283,0.264601
939,166776930,0.925300,-0.047859,-0.010589,0.376056,-0.044393,-0.018331,0.252568
940,166793597,0.925252,-0.047894,-0.010655,0.376166,-0.048674,-0.024705,0.274194
941,166810264,0.925182,-0.047963,-0.010850,0.376325,-0.026002,-0.046484,0.277158
942,166826931,0.925139,-0.048026,-0.011027,0.376416,0.037448,-0.061296,0.269676
943,166843598,0.925125,-0.048073,-0.011087,0.376443,0.042346,-0.057650,0.299445
944,166860265,0.925162,-0.048109,-0.011080,0.376347,0.047449,-0.063184,0.283664
945,166876932,0.925210,-0.048107,-0.011014,0.376232,0.002780,-0.065110,0.282434
946,166893599,0.925258,-0.048115,-0.010934,0.376115,-0.031168,-0.022713,0.279152
947,166910266,0.925260,-0.048202,-0.010867,0.376102,-0.038293,-0.035285,0.277565
948,166926933,0.925242,-0.048328,-0.010904,0.376128,-0.018198,-0.055728,0.279986
949,166943600,0.925227,-0.048433,-0.010940,0.376152,0.040117,-0.100144,0.231095
950,166960267,0.925235,-0.048444,-0.010894,0.376132,0.049477,-0.079080,0.240393
951,166976934,0.925289,-0.048395,-0.010738,0.376008,-0.039694,-0.061196,0.229810
952,166993601,0.925349,-0.048643,-0.010694,0.375832,-0.051457,-0.087766,0.283011
953,167010268,0.925406,-0.048723,-0.010645,0.375681,-0.013218,-0.145385,0.296477
954,167026935,0.925445,-0.048723,-0.010596,0.375586,-0.054315,-0.143962,0.333858
955,167043602,0.925476,-0.048636,-0.010633,0.375522,-0.059824,-0.116381,0.288758
956,167060269,0.925488,-0.048563,-0.010757,0.375497,-0.020255,-0.101998,0.260769
957,167076936,0.925490,-0.048469,-0.010823,0.375502,0.004349,-0.061723,0.214416
958,167093603,0.925473,-0.048327,-0.010826,0.375563,-0.041050,-0.037604,0.231501
959,167110270,0.925443,-0.048249,-0.010868,0.375645,-0.056053,-0.035333,0.235535
960,167126937,0.925420,-0.048231,-0.010944,0.375701,-0.050758,-0.071268,0.285248
961,167143604,0.925388,-0.048178,-0.011058,0.375785,-0.043205,-0.070831,0.276295
962,167160271,0.925373,-0.048142,-0.011214,0.375821,-0.043667,-0.044118,0.300581
963,167176938,0.925337,-0.048137,-0.011400,0.375904,0.020026,-0.046646,0.297809
964,167193605,0.925320,-0.048118,-0.011458,0.375947,0.052145,-0.061612,0.258343
965,167210272,0.925331,-0.048089,-0.011425,0.375926,0.042181,-0.075804,0.268877
966,167226939,0.925373,-0.047971,-0.011291,0.375840,-0.010836,-0.090479,0.251102
967,167243606,0.925420,-0.047840,-0.011208,0.375744,-0.074612,-0.021861,0.259204
968,167260273,0.925432,-0.047801,-0.011234,0.375719,-0.079869,-0.023799,0.248614
969,167276940,0.925392,-0.047788,-0.011284,0.375818,-0.068715,-0.026621,0.247005
970,167293607,0.925328,-0.047828,-0.011402,0.375967,-0.051120,-0.049967,0.288425
971,167310274,0.925275,-0.047777,-0.011481,0.376101,-0.025048,-0.057975,0.296144
972,167326941,0.925237,-0.047795,-0.011652,0.376187,0.008658,-0.063650,0.303779
973,167343608,0.925227,-0.047715,-0.011759,0.376217,0.030479,-0.055559,0.272433
974,167360275,0.925234,-0.047652,-0.011833,0.376206,0.003648,-0.041044,0.264819
975,167376942,0.925232,-0.047586,-0.011861,0.376220,0.006660,-0.037516,0.266720
976,167393609,0.925234,-0.047487,-0.011845,0.376228,-0.013237,-0.013084,0.266551
977,167410276,0.925243,-0.047464,-0.011911,0.376206,-0.023866,-0.034930,0.242539
978,167426943,0.925282,-0.047490,-0.011946,0.376106,0.006482,-0.038634,0.250048
979,167443610,0.925340,-0.047487,-0.011902,0.375964,0.004184,-0.039756,0.251599
980,167460277,0.925398,-0.047478,-0.011822,0.375826,-0.006550,-0.065221,0.263382
981,167476944,0.925436,-0.047472,-0.011730,0.375736,-0.059112,-0.055986,0.286364
982,167493611,0.925450,-0.047468,-0.011796,0.375700,-0.048931,-0.073135,0.313887
983,167510278,0.925450,-0.047435,-0.011869,0.375701,-0.034999,-0.057914,0.271439
984,167526945,0.925443,-0.047412,-0.012023,0.375718,-0.001805,-0.032463,0.283441
985,167543612,0.925449,-0.047401,-0.012134,0.375699,0.039548,-0.015928,0.208600
986,167560279,0.925455,-0.047445,-0.012147,0.375679,0.069966,-0.028888,0.240217
987,167576946,0.925474,-0.047337,-0.011967,0.375652,0.015536,-0.040634,0.273467
988,167593613,0.925474,-0.047373,-0.011814,0.375653,-0.081804,-0.031603,0.258815
989,167610280,0.925466,-0.047483,-0.011801,0.375658,-0.077204,-0.042920,0.301851
990,167626947,0.925440,-0.047641,-0.011809,0.375701,-0.051733,-0.090869,0.333498
991,167643614,0.925418,-0.047738,-0.011947,0.375739,0.030953,-0.131257,0.298368
992,167660281,0.925430,-0.047614,-0.011956,0.375726,0.051690,-0.100780,0.253032
993,167676948,0.925443,-0.047420,-0.011854,0.375721,-0.002647,0.001105,0.232457
994,167693615,0.925459,-0.047327,-0.011715,0.375697,-0.066254,-0.009539,0.227424
995,167710282,0.925432,-0.047395,-0.011743,0.375754,-0.089050,-0.040361,0.256830
996,167726949,0.925401,-0.047424,-0.011844,0.375823,-0.029313,-0.088566,0.260503
997,167743616,0.925361,-0.047328,-0.011915,0.375932,-0.029061,-0.082881,0.270295
998,167760283,0.925344,-0.047263,-0.012044,0.375978,-0.014590,-0.064406,0.259601
999,167776950,0.925358,-0.047153,-0.012105,0.375956,0.016940,-0.002993,0.272642
1000,167793617,0.925381,-0.047176,-0.012151,0.375894,0.038714,-0.024550,0.280378
1001,167810284,0.925413,-0.047159,-0.012036,0.375822,0.032309,-0.050560,0.285566
1002,167826951,0.925465,-0.047196,-0.011935,0.375693,-0.038904,-0.047360,0.275123
1003,167843618,0.925518,-0.047303,-0.011882,0.375549,-0.020342,-0.074409,0.257194
1004,167860285,0.925579,-0.047401,-0.011809,0.375390,-0.022437,-0.099532,0.267586
1005,167876952,0.925634,-0.047497,-0.011761,0.375242,-0.035220,-0.113854,0.266951
1006,167893619,0.925685,-0.047505,-0.011801,0.375116,0.009065,-0.138759,0.249025
1007,167910286,0.925753,-0.047309,-0.011755,0.374974,-0.023482,-0.088982,0.194452
1008,167926953,0.925780,-0.047222,-0.011729,0.374918,-0.066189,-0.033319,0.197422
1009,167943620,0.925772,-0.047256,-0.011716,0.374934,-0.052299,-0.071224,0.282480
1010,167960287,0.925775,-0.047210,-0.011699,0.374934,-0.059997,-0.133102,0.304149
1011,167976954,0.925799,-0.047123,-0.011752,0.374883,-0.070508,-0.129698,0.309934
1012,167993621,0.925844,-0.046980,-0.011861,0.374787,-0.077398,-0.073632,0.281667
1013,168010288,0.925902,-0.046817,-0.011966,0.374660,-0.056147,-0.043131,0.247024
1014,168026955,0.925940,-0.046683,-0.012088,0.374581,-0.088444,-0.034047,0.249821
1015,168043622,0.925947,-0.046553,-0.012244,0.374573,-0.037844,-0.016453,0.230440
1016,168060289,0.925927,-0.046455,-0.012382,0.374630,-0.045476,-0.019726,0.243366
1017,168076956,0.925906,-0.046339,-0.012508,0.374692,-0.029344,-0.037502,0.251390
1018,168093623,0.925903,-0.046176,-0.012658,0.374714,-0.063146,-0.051169,0.289490
1019,168110290,0.925925,-0.046039,-0.012831,0.374672,-0.052975,-0.042750,0.288254
1020,168126957,0.925944,-0.045937,-0.013073,0.374628,-0.044089,-0.007756,0.279174
1021,168143624,0.925954,-0.045819,-0.013301,0.374611,-0.032600,-0.008411,0.293906
1022,168160291,0.925922,-0.045731,-0.013490,0.374693,-0.039767,0.030829,0.291931
1023,168176958,0.925862,-0.045732,-0.013689,0.374833,-0.002579,0.005970,0.271346
1024,168193625,0.925820,-0.045747,-0.013761,0.374934,0.007948,-0.018021,0.270885
1025,168210292,0.925807,-0.045786,-0.013883,0.374957,0.016555,-0.051386,0.245196
1026,168226959,0.925830,-0.045814,-0.013963,0.374894,-0.003295,-0.053008,0.241919
1027,168243626,0.925879,-0.045847,-0.014037,0.374765,0.003306,-0.076045,0.241448
1028,168260293,0.925923,-0.045828,-0.014060,0.374657,-0.021053,-0.064334,0.253791
1029,168276960,0.925947,-0.045820,-0.014150,0.374598,-0.051757,-0.049603,0.284236
1030,168293627,0.925959,-0.045851,-0.014329,0.374558,-0.018361,-0.064004,0.305174
1031,168310294,0.925968,-0.045856,-0.014501,0.374527,0.017460,-0.050680,0.296339
1032,168326961,0.925993,-0.045842,-0.014669,0.374461,0.052237,-0.054028,0.258493
1033,168343628,0.926061,-0.045825,-0.014725,0.374292,0.023571,-0.029218,0.247299
1034,168360295,0.926124,-0.045859,-0.014792,0.374129,-0.003009,0.003425,0.269777
1035,168376962,0.926183,-0.045908,-0.014803,0.373976,-0.040696,-0.046126,0.289250
1036,168393629,0.926219,-0.045958,-0.014884,0.373879,-0.041846,-0.040958,0.256547
1037,168410296,0.926248,-0.046003,-0.014978,0.373798,-0.038035,-0.035738,0.243804
1038,168426963,0.926279,-0.046155,-0.015159,0.373694,0.018301,-0.052045,0.259588
1039,168443630,0.926321,-0.046222,-0.015219,0.373580,0.022293,-0.107050,0.273574
1040,168460297,0.926377,-0.046256,-0.015303,0.373434,-0.018548,-0.098639,0.312446
1041,168476964,0.926401,-0.046207,-0.015422,0.373375,-0.041580,-0.062793,0.310822
1042,168493631,0.926406,-0.046188,-0.015703,0.373353,-0.010608,-0.023844,0.255252
1043,168510298,0.926398,-0.046176,-0.015913,0.373365,0.037184,-0.017413,0.245463
1044,168526965,0.926407,-0.046243,-0.016047,0.373328,0.047547,-0.011219,0.252031
1045,168543632,0.926458,-0.046234,-0.016054,0.373202,0.051598,-0.005407,0.204465
1046,168560299,0.926511,-0.046353,-0.015982,0.373060,0.020251,-0.089414,0.255286
1047,168576966,0.926599,-0.046230,-0.015844,0.372862,-0.016410,-0.071994,0.234029
1048,168593633,0.926668,-0.046200,-0.015838,0.372694,-0.062627,-0.085857,0.262593
1049,168610300,0.926742,-0.046201,-0.015866,0.372510,-0.041566,-0.044176,0.279428
1050,168626967,0.926814,-0.046202,-0.015900,0.372329,-0.045502,-0.059554,0.294210
1051,168643634,0.926887,-0.046253,-0.015981,0.372137,0.007493,-0.088018,0.284524
1052,168660301,0.926961,-0.046137,-0.015938,0.371968,0.001686,-0.068970,0.266479
1053,168676968,0.927005,-0.046064,-0.015877,0.371871,-0.045823,-0.033541,0.267768
1054,168693635,0.927024,-0.046037,-0.015836,0.371829,-0.056986,-0.022462,0.257834
1055,168710302,0.927018,-0.046048,-0.015847,0.371841,-0.030395,-0.040934,0.258182
1056,168726969,0.926992,-0.046035,-0.015816,0.371908,-0.032170,-0.078390,0.257568
1057,168743636,0.926950,-0.045947,-0.015796,0.372025,-0.034122,-0.058762,0.279078
1058,168760303,0.926911,-0.045853,-0.015793,0.372135,-0.022773,-0.045572,0.283145
1059,168776970,0.926874,-0.045748,-0.015770,0.372240,-0.041061,-0.013714,0.280705
1060,168793637,0.926864,-0.045728,-0.015800,0.372268,-0.054500,-0.016437,0.305075
1061,168810304,0.926863,-0.045736,-0.015827,0.372266,-0.048864,-0.021514,0.264880
1062,168826971,0.926856,-0.045791,-0.015900,0.372273,-0.002609,-0.025664,0.267016
1063,168843638,0.926846,-0.045810,-0.015916,0.372296,-0.015346,-0.047884,0.251331
1064,168860305,0.926840,-0.045844,-0.015951,0.372306,-0.007629,-0.039291,0.266858
1065,168876972,0.926872,-0.045852,-0.015953,0.372225,0.048584,-0.038827,0.262165
1066,168893639,0.926950,-0.045752,-0.015839,0.372048,0.057657,-0.041832,0.209310
1067,168910306,0.927036,-0.045644,-0.015531,0.371861,-0.063264,0.050497,0.265371
1068,168926973,0.927083,-0.045659,-0.015352,0.371748,-0.148354,0.069178,0.273763
1069,168943640,0.927072,-0.046031,-0.015444,0.371726,-0.084227,-0.016395,0.296579
1070,168960307,0.927036,-0.046325,-0.015564,0.371773,0.048395,-0.106177,0.322056
1071,168976974,0.927007,-0.046356,-0.015498,0.371846,0.077674,-0.115711,0.272539
1072,168993641,0.927005,-0.046257,-0.015378,0.371869,0.037281,-0.066434,0.273524
1073,169010308,0.927027,-0.046217,-0.015223,0.371823,-0.031694,0.012178,0.267774
1074,169026975,0.927034,-0.046296,-0.015039,0.371803,-0.044510,-0.004523,0.239930
1075,169043642,0.927014,-0.046411,-0.014864,0.371846,-0.100354,-0.028589,0.259324
1076,169060309,0.926976,-0.046562,-0.014930,0.371920,-0.053115,-0.078351,0.266232
1077,169076976,0.926951,-0.046651,-0.014971,0.371969,0.003585,-0.077455,0.239520
1078,169093643,0.926945,-0.046655,-0.014973,0.371983,0.023594,-0.058166,0.270564
1079,169110310,0.926949,-0.046648,-0.014895,0.371978,-0.022143,-0.046346,0.306058
1080,169126977,0.926946,-0.046700,-0.014838,0.371982,-0.026896,-0.026678,0.298826
1081,169143644,0.926951,-0.046740,-0.014784,0.371966,-0.039225,-0.051976,0.279344
1082,169160311,0.926953,-0.046820,-0.014804,0.371950,-0.010312,-0.088621,0.281075
1083,169176978,0.926963,-0.046831,-0.014809,0.371923,0.011010,-0.068341,0.279468
1084,169193645,0.926985,-0.046816,-0.014798,0.371871,0.026905,-0.083800,0.247312
1085,169210312,0.927010,-0.046714,-0.014626,0.371828,-0.014211,-0.056440,0.262419
1086,169226979,0.927019,-0.046631,-0.014556,0.371820,-0.067999,-0.053490,0.268855
1087,169243646,0.927011,-0.046578,-0.014534,0.371846,-0.055988,-0.059905,0.270525
1088,169260313,0.926997,-0.046568,-0.014588,0.371880,-0.055068,-0.059645,0.286160
1089,169276980,0.926984,-0.046560,-0.014685,0.371909,0.008869,-0.068219,0.263379
1090,169293647,0.926987,-0.046506,-0.014689,0.371909,0.016521,-0.044784,0.300796
1091,169310314,0.927008,-0.046439,-0.014664,0.371867,0.030509,-0.040420,0.248137
1092,169326981,0.927035,-0.046372,-0.014526,0.371812,-0.027658,-0.035144,0.277529
1093,169343648,0.927033,-0.046353,-0.014486,0.371822,-0.040108,-0.030482,0.252656
1094,169360315,0.927010,-0.046314,-0.014429,0.371887,-0.070800,-0.045455,0.256633
1095,169376982,0.926968,-0.046324,-0.014500,0.371987,-0.047384,-0.065304,0.235795
1096,169393649,0.926918,-0.046342,-0.014528,0.372108,-0.018573,-0.060917,0.250583
1097,169410316,0.926874,-0.046328,-0.014577,0.372216,0.006128,-0.087448,0.294528
1098,169426983,0.926843,-0.046246,-0.014602,0.372304,-0.008263,-0.092226,0.298050
1099,169443650,0.926826,-0.046091,-0.014619,0.372364,0.010038,-0.082183,0.250395
1100,169460317,0.926813,-0.045944,-0.014649,0.372414,-0.019317,-0.038233,0.284071
1101,169476984,0.926826,-0.045806,-0.014689,0.372396,0.003471,-0.016251,0.247886
1102,169493651,0.926844,-0.045697,-0.014682,0.372366,-0.003943,0.052820,0.196397
1103,169510318,0.926828,-0.045708,-0.014592,0.372409,0.023465,0.001438,0.230706
1104,169526985,0.926797,-0.045656,-0.014379,0.372499,-0.068481,0.013948,0.299326
1105,169543652,0.926754,-0.045742,-0.014394,0.372595,-0.043358,-0.064772,0.279215
1106,169560319,0.926733,-0.045815,-0.014341,0.372640,0.012753,-0.075664,0.324420
1107,169576986,0.926765,-0.045789,-0.014258,0.372569,-0.014289,-0.073926,0.304812
1108,169593653,0.926825,-0.045787,-0.014242,0.372419,-0.022256,-0.063289,0.300838
1109,169610320,0.926879,-0.045706,-0.014136,0.372300,-0.009720,-0.031493,0.253978
1110,169626987,0.926894,-0.045614,-0.014026,0.372277,-0.054832,0.001858,0.210707
1111,169643654,0.926862,-0.045627,-0.014007,0.372357,-0.058266,-0.018958,0.243733
1112,169660321,0.926814,-0.045647,-0.014027,0.372473,-0.039124,-0.033068,0.254517
1113,169676988,0.926741,-0.045663,-0.014119,0.372648,-0.005617,-0.088131,0.271987
1114,169693655,0.926685,-0.045588,-0.014154,0.372795,0.017968,-0.073320,0.278715
1115,169710322,0.926664,-0.045470,-0.014200,0.372860,0.058807,-0.049415,0.272944
1116,169726989,0.926664,-0.045278,-0.014022,0.372889,0.001996,0.019315,0.265226
1117,169743656,0.926639,-0.045223,-0.013896,0.372965,-0.037810,0.043517,0.281712
1118,169760323,0.926572,-0.045308,-0.013781,0.373125,-0.051009,0.010548,0.319241
1119,169776990,0.926458,-0.045437,-0.013713,0.373395,-0.003252,-0.007648,0.280827
1120,169793657,0.926330,-0.045584,-0.013580,0.373698,0.044841,-0.077000,0.259474
1121,169810324,0.926220,-0.045649,-0.013417,0.373968,0.045412,-0.113844,0.287535
1122,169826991,0.926123,-0.045641,-0.013291,0.374214,0.060269,-0.128172,0.287324
1123,169843658,0.926075,-0.045482,-0.013095,0.374359,0.027471,-0.137410,0.255076
1124,169860325,0.926039,-0.045275,-0.012856,0.374483,-0.030429,-0.096636,0.236624
1125,169876992,0.926008,-0.045070,-0.012634,0.374592,-0.109529,-0.039476,0.244330
1126,169893659,0.925959,-0.045186,-0.012620,0.374699,-0.096773,-0.099916,0.302121
1127,169910326,0.925951,-0.045147,-0.012614,0.374723,-0.012213,-0.135274,0.279163
1128,169926993,0.925951,-0.044987,-0.012556,0.374744,-0.054002,-0.129390,0.305069
1129,169943660,0.925953,-0.044728,-0.012510,0.374773,-0.064375,-0.066604,0.294708
1130,169960327,0.925967,-0.044530,-0.012510,0.374761,-0.129356,-0.034435,0.266139
1131,169976994,0.925955,-0.044498,-0.012695,0.374788,-0.091167,-0.015229,0.251606
1132,169993661,0.925944,-0.044406,-0.012763,0.374823,-0.083230,-0.002194,0.273693
1133,170010328,0.925912,-0.044376,-0.012936,0.374900,-0.068876,-0.029952,0.235617
1134,170026995,0.925874,-0.044357,-0.013084,0.374992,-0.041624,-0.037792,0.247458
1135,170043662,0.925882,-0.044312,-0.013267,0.374972,-0.029445,-0.075828,0.285995
1136,170060329,0.925936,-0.044212,-0.013333,0.374848,-0.039666,-0.065985,0.290606
1137,170076996,0.926028,-0.044149,-0.013462,0.374623,-0.059095,-0.045008,0.289640
1138,170093663,0.926131,-0.044072,-0.013575,0.374372,-0.063082,-0.017661,0.267751
1139,170110330,0.926200,-0.044097,-0.013686,0.374196,-0.083466,0.001810,0.255669
1140,170126997,0.926247,-0.044148,-0.013836,0.374068,-0.049381,-0.032149,0.268224
1141,170143664,0.926274,-0.044172,-0.013994,0.373991,-0.071235,-0.057165,0.287470
1142,170160331,0.926299,-0.044154,-0.014159,0.373926,-0.045428,-0.077708,0.259740
1143,170176998,0.926326,-0.044145,-0.014342,0.373853,-0.070474,-0.041945,0.296580
1144,170193665,0.926350,-0.044142,-0.014596,0.373784,-0.013237,-0.016613,0.267979
1145,170210332,0.926379,-0.044154,-0.014765,0.373704,0.008532,-0.013597,0.257056
1146,170226999,0.926428,-0.044184,-0.014862,0.373576,0.025495,-0.040371,0.266778
1147,170243666,0.926505,-0.044161,-0.014932,0.373385,-0.006210,-0.005282,0.290981
1148,170260333,0.926587,-0.044240,-0.015039,0.373167,0.030706,0.013187,0.270092
1149,170277000,0.926656,-0.044335,-0.015042,0.372984,0.040147,0.021826,0.272194
1150,170293667,0.926694,-0.044461,-0.014965,0.372878,0.074588,-0.020512,0.253672
1151,170310334,0.926720,-0.044580,-0.014820,0.372805,0.034575,-0.054991,0.275182
1152,170327001,0.926749,-0.044627,-0.014686,0.372731,0.022551,-0.098439,0.238933
1153,170343668,0.926794,-0.044672,-0.014606,0.372617,-0.002342,-0.107249,0.291301
1154,170360335,0.926877,-0.044613,-0.014559,0.372421,-0.020035,-0.078522,0.270572
1155,170377002,0.926969,-0.044580,-0.014569,0.372194,-0.044683,-0.082043,0.279965
1156,170393669,0.927052,-0.044537,-0.014658,0.371990,-0.026660,-0.074365,0.271327
1157,170410336,0.927124,-0.044480,-0.014799,0.371811,-0.028223,-0.044934,0.259668
1158,170427003,0.927208,-0.044435,-0.014948,0.371602,0.013436,-0.042187,0.260504
1159,170443670,0.927297,-0.044400,-0.015012,0.371380,0.030008,-0.071428,0.248881
1160,170460337,0.927381,-0.044356,-0.015132,0.371171,0.044844,-0.045906,0.237635
1161,170477004,0.927446,-0.044239,-0.015052,0.371027,0.010706,-0.065166,0.247421
1162,170493671,0.927475,-0.044149,-0.015085,0.370962,-0.044674,-0.010832,0.276240
1163,170510338,0.927483,-0.044096,-0.015146,0.370946,-0.018724,-0.014720,0.286039
1164,170527005,0.927456,-0.044132,-0.015240,0.371007,-0.018642,-0.011265,0.348652
1165,170543672,0.927419,-0.044161,-0.015232,0.371096,-0.005523,-0.062553,0.318989
1166,170560339,0.927385,-0.044159,-0.015248,0.371181,0.009415,-0.061361,0.279652
1167,170577006,0.927359,-0.044086,-0.015141,0.371259,0.005019,-0.045403,0.219637
1168,170593673,0.927321,-0.044053,-0.015031,0.371362,-0.018654,-0.035380,0.265583
1169,170610340,0.927297,-0.043996,-0.015000,0.371430,-0.036783,-0.068063,0.231991
1170,170627007,0.927279,-0.043933,-0.015015,0.371482,-0.042645,-0.066237,0.265241
1171,170643674,0.927261,-0.043818,-0.015060,0.371537,-0.032545,-0.057702,0.246094
1172,170660341,0.927253,-0.043699,-0.015102,0.371569,-0.045982,-0.033413,0.244598
1173,170677008,0.927231,-0.043640,-0.015177,0.371628,-0.035756,-0.010000,0.291677
1174,170693675,0.927201,-0.043579,-0.015239,0.371708,-0.018378,-0.025445,0.260427
1175,170710342,0.927157,-0.043556,-0.015280,0.371819,-0.021721,-0.053160,0.303779
1176,170727009,0.927131,-0.043459,-0.015266,0.371896,-0.052172,-0.017193,0.275614
1177,170743676,0.927117,-0.043491,-0.015406,0.371920,-0.061049,-0.031090,0.273263
1178,170760343,0.927100,-0.043526,-0.015562,0.371953,-0.029399,-0.035951,0.273265
1179,170777010,0.927081,-0.043549,-0.015793,0.371989,0.025486,-0.068535,0.278269
1180,170793677,0.927095,-0.043460,-0.015939,0.371957,0.054202,-0.052504,0.263414
1181,170810344,0.927135,-0.043295,-0.015991,0.371873,0.045075,-0.000879,0.219252
1182,170827011,0.927182,-0.043217,-0.015861,0.371772,-0.013209,0.058768,0.210731
1183,170843678,0.927215,-0.043325,-0.015792,0.371680,-0.094301,0.056234,0.252079
1184,170860345,0.927209,-0.043801,-0.015942,0.371632,0.031248,-0.127430,0.267851
1185,170877012,0.927222,-0.043796,-0.015807,0.371606,0.052015,-0.162790,0.298478
1186,170893679,0.927210,-0.043793,-0.015756,0.371640,0.011684,-0.180037,0.298147
1187,170910346,0.927211,-0.043580,-0.015584,0.371668,0.001377,-0.111492,0.258766
1188,170927013,0.927212,-0.043437,-0.015429,0.371689,-0.096231,-0.064491,0.277725
1189,170943680,0.927196,-0.043410,-0.015321,0.371737,-0.075328,-0.052974,0.294743
1190,170960347,0.927173,-0.043383,-0.015212,0.371803,-0.126088,-0.057436,0.284186
1191,170977014,0.927126,-0.043443,-0.015241,0.371910,-0.093582,-0.099123,0.248020
1192,170993681,0.927072,-0.043516,-0.015273,0.372035,-0.085734,-0.122466,0.284770
1193,171010348,0.927020,-0.043454,-0.015334,0.372169,-0.089757,-0.131452,0.280618
1194,171027015,0.926970,-0.043381,-0.015525,0.372295,-0.031012,-0.143949,0.265153
1195,171043682,0.926963,-0.043198,-0.015626,0.372331,-0.027033,-0.119803,0.258406
1196,171060349,0.926983,-0.042976,-0.015757,0.372301,-0.063238,-0.060055,0.246533
1197,171077016,0.927004,-0.042809,-0.015955,0.372259,-0.055058,-0.049242,0.279975
